file_path,file_name,file_size,sha256,first_50_bytes_hex,detected_type,signature_match
F:\Users\win10secu3\Documents\File\File108,File108,1544836,c4652a51f423257ee8f535c8ebab08230171ab681f25bfaed0caeaa7f4d91ecf,89504E470D0A1A0A0000000D4948445200000388000004EC0806000000C272AC0C0001000049444154789CECFDE9B22C4992,PNG,png
F:\Users\win10secu3\Documents\File\File109,File109,556987,03ef8efddfe82b94dd5ab780706f928bfb3c614e21fae4686e9812f06fc000b4,52494646574156452D312E330A25E2E3CFD30A312030206F626A0A3C3C0A2F54797065202F50616765730A2F436F756E7420,WAV/RIFF,wav_riff
F:\Users\win10secu3\Documents\File\File110,File110,2828,e64f9accbe14dc70a30ded34c08ff2a374e1b69a9ba777693eee04f83986d5af,4D6963726F736F6674205075626C6963204C6963656E736520284D732D504C290D0A0D0A54686973206C6963656E73652067,UNKNOWN,
F:\Users\win10secu3\Documents\File\File111,File111,146438,be4813b07294520099ee561ef594396d61726eb042568cdca2bd27af6582e2d5,504B030414000600080000002100458C023ABC010000640800001300DC015B436F6E74656E745F54797065735D2E786D6C20,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File112,File112,41,c46cfe45b8b38d43397873bcb7fa2e4d17a4d20727e77ab8d86a66bc8acd9a32,406563686F206F66660D0A6563686F2052616E646F6D20537472696E673A202572616E646F6D250D0A,UNKNOWN,
F:\Users\win10secu3\Documents\File\File113,File113,160547,c556339e370a7f8bc3fd9c1966adad947090eb47a158f906f0a21e292cdc54ee,FFD8FFE000104A46494600010100000100010000FFDB004300080606070605080707070909080A0C140D0C0B0B0C1912130F,JPEG,jpg
F:\Users\win10secu3\Documents\File\File114,File114,527117,7662e8701c4b0dd703a57a78f4be877a743315267c28fb78ced2ba2f286bb8dc,255044462D312E330A25E2E3CFD30A312030206F626A0A3C3C0A2F54797065202F50616765730A2F436F756E742032300A2F,PDF,pdf
F:\Users\win10secu3\Documents\File\File115,File115,1063014,ad1d9a68a9007982adbf3af743d79b5e21bd8048c8ebf513cbed290406c26a4b,4D5A90000300000004000000FFFF0000B8000000000000004000000000000000000000000000000000000000000000000000,EXE/DLL (PE),pe_mz
F:\Users\win10secu3\Documents\File\File116,File116,694240,358f93a1d4b7abbfbb30e5e1cf307101626b20898ae1979c4cc53238f24ea25e,504B0304140006000800000021007476540CD00100006C0B0000130008025B436F6E74656E745F54797065735D2E786D6C20,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File117,File117,64531,9d21d85165b09487ce74a8b955757454616cda16525b02d2e2043f21de7c0bff,504B0304140006000800000021009CBD3CE3CE010000C40B0000130008025B436F6E74656E745F54797065735D2E786D6C20,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File118,File118,1080656,624ee8195382d2c555046293546c65c215e25751b75c0aedaa8a842cc22aca11,4D5A90000300000004000000FFFF0000B8000000000000004000000000000000000000000000000000000000000000000000,EXE/DLL (PE),pe_mz
F:\Users\win10secu3\Documents\File\File119,File119,555,1b94ffee23b76220566a8507d7e1b0b1940a971e1a700d4496658fcd3b5f5f8c,EFBBBF3C230A2E53594E4F505349530A09496E7374616C6C7320547769747465720A2E4445534352495054494F4E0A095468,UNKNOWN,
F:\Users\win10secu3\Documents\File\File120,File120,572,13a6ac51b47813e8e2bc1fea590c05cc6bc8e3ad964e3518de976d3ebb66f8f9,EFBBBF3C230A2E53594E4F505349530A09496E7374616C6C73205468756E646572626972640A2E4445534352495054494F4E,UNKNOWN,
F:\Users\win10secu3\Documents\File\File121,File121,345850,efbbc257b678eba3fd5a0d5ed8d5490a4a55fad8e4cd1e491a6b8cfcb3ac6945,504B0304140006000800000021009F04C7C538020000541000001300C2015B436F6E74656E745F54797065735D2E786D6C20,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File122,File122,572074,af914f86a773bb8a035937c1603ae4cc1576b83dc6e4149bbf3d5f1219500015,504B030414000808080048A5755900000000000000000000000012000000776F72642F6E756D626572696E672E786D6CED9B,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File123,File123,521414,2c174db14e47a3582b5949c040ee19766c0a1e79810b924609c737ef14a77de6,255044462D312E350D0A25B5B5B5B50D0A312030206F626A0D0A3C3C2F547970652F436174616C6F672F5061676573203220,PDF,pdf
